,EURCAD,GBPCHF ,date,profit
431,0.0,0.02999999999999972,2015.04.30 21:15,182.29000000000002
432,0.0,0.03999999999999972,2015.04.30 21:21,182.29000000000002
433,0.0,0.049999999999999725,2015.04.30 21:25,182.29000000000002
434,0.0,0.06999999999999973,2015.04.30 21:35,182.29000000000002
435,0.0,0.07999999999999972,2015.04.30 21:41,182.29000000000002
436,0.0,0.08999999999999972,2015.04.30 21:50,182.29000000000002
437,0.0,0.09999999999999971,2015.04.30 21:55,182.29000000000002
438,0.0,0.10999999999999971,2015.04.30 22:00,182.29000000000002
439,0.0,0.09999999999999971,2015.05.01 03:00,180.68
440,0.0,0.08999999999999972,2015.05.01 03:00,183.62
441,0.0,0.07999999999999972,2015.05.01 03:00,185.19
442,0.0,0.06999999999999973,2015.05.01 03:00,187.38
443,0.0,0.05999999999999973,2015.05.01 03:00,188.57999999999998
444,0.0,0.049999999999999725,2015.05.01 03:00,186.42999999999998
445,0.0,0.029999999999999725,2015.05.01 03:00,184.86999999999998
446,0.0,0.009999999999999724,2015.05.01 03:00,179.40999999999997
447,0.0,-2.7582103268031233e-16,2015.05.01 03:00,173.51999999999998
448,0.0,0.009999999999999724,2015.05.01 13:45,173.51999999999998
449,0.0,0.019999999999999726,2015.05.01 14:25,173.51999999999998
450,0.0,0.02999999999999973,2015.05.01 14:46,173.51999999999998
451,0.0,0.03999999999999973,2015.05.01 15:15,173.51999999999998
452,0.0,0.04999999999999973,2015.05.01 15:35,173.51999999999998
453,0.0,0.059999999999999734,2015.05.01 15:40,173.51999999999998
454,0.0,0.06999999999999973,2015.05.01 16:40,173.51999999999998
455,0.0,0.08999999999999973,2015.05.01 17:00,173.51999999999998
456,0.0,0.09999999999999973,2015.05.01 17:05,173.51999999999998
457,0.0,0.10999999999999972,2015.05.04 00:05,173.51999999999998
458,0.0,0.09999999999999973,2015.05.04 01:35,174.85999999999999
459,0.0,0.07999999999999972,2015.05.04 01:35,179.85
460,0.0,0.06999999999999973,2015.05.04 01:35,172.26999999999998
461,0.0,0.05999999999999973,2015.05.04 01:35,167.6
462,0.0,0.049999999999999725,2015.05.04 01:35,163.79999999999998
463,0.0,0.03999999999999972,2015.05.04 01:35,160.02999999999997
464,0.0,0.02999999999999972,2015.05.04 01:35,157.79999999999998
465,0.0,0.01999999999999972,2015.05.04 01:35,155.89
466,0.0,0.00999999999999972,2015.05.04 01:35,150.07
467,0.0,-2.8102520310824275e-16,2015.05.04 01:35,148.79
468,0.0,0.00999999999999972,2015.05.07 11:25,148.79
469,0.0,0.01999999999999972,2015.05.07 11:30,148.79
470,0.0,0.02999999999999972,2015.05.07 12:15,148.79
471,0.0,0.03999999999999972,2015.05.07 12:45,148.79
472,0.0,0.049999999999999725,2015.05.07 12:50,148.79
473,0.0,0.05999999999999973,2015.05.07 13:00,148.79
474,0.0,0.06999999999999973,2015.05.07 13:10,148.79
475,0.0,0.07999999999999972,2015.05.07 13:20,148.79
476,0.0,0.06999999999999973,2015.05.07 14:35,150.64
477,0.0,0.05999999999999973,2015.05.07 14:35,152.0
478,0.0,0.049999999999999725,2015.05.07 14:35,151.36
479,0.0,0.03999999999999972,2015.05.07 14:35,154.85000000000002
480,0.0,0.02999999999999972,2015.05.07 14:35,158.98000000000002
481,0.0,0.01999999999999972,2015.05.07 14:35,163.16000000000003
482,0.0,0.00999999999999972,2015.05.07 14:35,168.05
483,0.0,-2.8102520310824275e-16,2015.05.07 14:35,170.98000000000002
484,0.0,0.00999999999999972,2015.05.08 20:30,170.98000000000002
485,0.0,0.01999999999999972,2015.05.08 23:51,170.98000000000002
486,0.0,0.00999999999999972,2015.05.11 03:55,172.72000000000003
487,0.0,-2.8102520310824275e-16,2015.05.11 03:55,172.43000000000004
488,0.0,0.00999999999999972,2015.05.11 16:55,172.43000000000004
489,0.0,0.01999999999999972,2015.05.11 18:25,172.43000000000004
490,0.0,0.02999999999999972,2015.05.11 18:45,172.43000000000004
491,0.0,0.03999999999999972,2015.05.11 18:50,172.43000000000004
492,0.0,0.049999999999999725,2015.05.11 18:55,172.43000000000004
493,0.0,0.05999999999999973,2015.05.11 19:06,172.43000000000004
494,0.0,0.06999999999999973,2015.05.11 19:15,172.43000000000004
495,0.0,0.05999999999999973,2015.05.12 01:30,175.14000000000004
496,0.0,0.049999999999999725,2015.05.12 01:30,171.17000000000004
497,0.0,0.03999999999999972,2015.05.12 01:30,169.36000000000004
498,0.0,0.02999999999999972,2015.05.12 01:30,167.75000000000003
499,0.0,0.01999999999999972,2015.05.12 01:30,168.42000000000002
500,0.0,0.00999999999999972,2015.05.12 01:30,170.49
501,0.0,-2.8102520310824275e-16,2015.05.12 01:30,172.3
502,0.0,0.00999999999999972,2015.05.14 13:05,172.3
503,0.0,0.01999999999999972,2015.05.14 13:40,172.3
504,0.0,0.02999999999999972,2015.05.14 13:51,172.3
505,0.0,0.01999999999999972,2015.05.14 14:25,176.26000000000002
506,0.0,0.00999999999999972,2015.05.14 14:25,177.45000000000002
507,0.0,-2.8102520310824275e-16,2015.05.14 14:25,180.82000000000002
508,0.0,0.00999999999999972,2015.05.15 14:40,180.82000000000002
509,0.0,0.01999999999999972,2015.05.15 15:45,180.82000000000002
510,0.0,0.039999999999999716,2015.05.15 16:00,180.82000000000002
511,0.0,0.04999999999999972,2015.05.15 16:05,180.82000000000002
512,0.0,0.05999999999999972,2015.05.15 16:20,180.82000000000002
513,0.0,0.06999999999999972,2015.05.15 16:35,180.82000000000002
514,0.0,0.07999999999999971,2015.05.15 16:40,180.82000000000002
515,0.0,0.0899999999999997,2015.05.15 16:50,180.82000000000002
516,0.0,0.0999999999999997,2015.05.15 16:55,180.82000000000002
517,0.0,0.0899999999999997,2015.05.15 17:20,185.90000000000003
518,0.0,0.07999999999999971,2015.05.15 17:20,189.63000000000002
519,0.0,0.059999999999999706,2015.05.15 17:20,199.35000000000002
520,0.0,0.049999999999999704,2015.05.15 17:20,199.86
521,0.0,0.0399999999999997,2015.05.15 17:20,205.43
522,0.0,0.0299999999999997,2015.05.15 17:20,211.4
523,0.0,0.0199999999999997,2015.05.15 17:20,218.49
524,0.0,0.009999999999999698,2015.05.15 17:20,225.95000000000002
525,0.0,-3.0184188481996443e-16,2015.05.15 17:20,232.92000000000002
526,0.0,0.009999999999999698,2015.05.21 17:00,232.92000000000002
527,0.0,0.0299999999999997,2015.05.22 03:00,232.92000000000002
528,0.0,0.0099999999999997,2015.05.22 05:35,234.83
529,0.0,-3.0010716134398763e-16,2015.05.22 05:35,231.70000000000002
530,0.0,0.0099999999999997,2015.05.28 13:05,231.70000000000002
531,0.0,-3.0010716134398763e-16,2015.05.28 13:15,233.07000000000002
532,0.0,0.0099999999999997,2015.05.29 15:30,233.07000000000002
533,0.0,0.0199999999999997,2015.05.29 16:50,233.07000000000002
534,0.0,0.0299999999999997,2015.05.29 16:55,233.07000000000002
535,0.0,0.0199999999999997,2015.05.29 18:00,237.58
536,0.0,0.009999999999999698,2015.05.29 18:00,244.26000000000002
537,0.0,-3.0184188481996443e-16,2015.05.29 18:00,254.51000000000002
538,0.0,0.009999999999999698,2015.06.10 17:35,254.51000000000002
539,0.0,0.0299999999999997,2015.06.10 20:05,254.51000000000002
540,0.0,0.0399999999999997,2015.06.10 20:30,254.51000000000002
541,0.0,0.049999999999999704,2015.06.10 20:45,254.51000000000002
542,0.0,0.07999999999999971,2015.06.10 22:31,254.51000000000002
543,0.0,0.06999999999999972,2015.06.11 03:05,254.29000000000002
544,0.0,0.05999999999999971,2015.06.11 03:05,254.58
545,0.0,0.04999999999999971,2015.06.11 03:05,251.4
546,0.0,0.02999999999999971,2015.06.11 03:05,250.61
547,0.0,-2.8796409701215e-16,2015.06.11 03:05,256.98
548,0.0,0.009999999999999712,2015.06.23 11:45,256.98
549,0.0,0.019999999999999712,2015.06.23 12:10,256.98
550,0.0,0.029999999999999714,2015.06.23 12:45,256.98
551,0.0,0.039999999999999716,2015.06.23 12:51,256.98
552,0.0,0.04999999999999972,2015.06.23 12:55,256.98
553,0.0,0.05999999999999972,2015.06.23 13:20,256.98
554,0.0,0.06999999999999972,2015.06.23 13:35,256.98
555,0.0,0.08999999999999972,2015.06.23 14:35,256.98
556,0.0,0.09999999999999971,2015.06.23 15:30,256.98
557,0.0,0.10999999999999971,2015.06.23 15:35,256.98
558,0.0,0.1199999999999997,2015.06.23 15:40,256.98
559,0.0,0.17999999999999972,2015.06.23 15:55,256.98
560,0.0,0.1999999999999997,2015.06.23 16:00,256.98
561,0.0,0.2399999999999997,2015.06.23 16:10,256.98
562,0.0,0.2299999999999997,2015.06.23 17:30,259.6
563,0.0,0.1699999999999997,2015.06.23 17:30,287.92
564,0.0,0.1299999999999997,2015.06.23 17:30,310.98
565,0.0,0.1099999999999997,2015.06.23 17:30,321.90000000000003
566,0.0,0.0999999999999997,2015.06.23 17:30,321.24
567,0.0,0.0899999999999997,2015.06.23 17:30,316.44
568,0.0,0.07999999999999971,2015.06.23 17:30,314.14
569,0.0,0.06999999999999972,2015.06.23 17:30,313.31
570,0.0,0.05999999999999971,2015.06.23 17:30,313.31
571,0.0,0.04999999999999971,2015.06.23 17:30,314.0
572,0.0,0.03999999999999971,2015.06.23 17:30,315.45
573,0.0,0.029999999999999707,2015.06.23 17:30,319.28
574,0.0,0.009999999999999707,2015.06.23 17:30,322.38
575,0.0,-2.931682674400804e-16,2015.06.23 17:30,319.67
576,0.0,0.009999999999999707,2015.07.07 22:00,319.67
577,0.0,-2.931682674400804e-16,2015.07.07 23:05,321.3
578,0.0,0.009999999999999707,2015.07.08 12:05,321.3
579,0.0,0.029999999999999707,2015.07.08 13:20,321.3
580,0.0,0.03999999999999971,2015.07.08 13:25,321.3
581,0.0,0.01999999999999971,2015.07.08 13:55,327.78000000000003
582,0.0,0.009999999999999709,2015.07.08 13:55,328.48
583,0.0,-2.914335439641036e-16,2015.07.08 13:55,332.70000000000005
584,0.0,0.009999999999999709,2015.07.13 12:40,332.70000000000005
585,0.0,-2.914335439641036e-16,2015.07.13 14:05,334.09000000000003
586,0.0,0.009999999999999709,2015.07.15 09:45,334.09000000000003
587,0.0,0.01999999999999971,2015.07.15 10:30,334.09000000000003
588,0.0,0.009999999999999709,2015.07.15 10:55,334.74
589,0.0,-2.914335439641036e-16,2015.07.15 10:55,337.40000000000003
590,0.0,0.009999999999999709,2015.07.15 20:25,337.40000000000003
591,0.0,-2.914335439641036e-16,2015.07.15 21:05,338.62000000000006
592,0.0,0.009999999999999709,2015.07.21 17:35,338.62000000000006
593,0.0,-2.914335439641036e-16,2015.07.21 18:15,340.2300000000001
594,0.0,0.009999999999999709,2015.07.28 14:10,340.2300000000001
595,0.0,-2.914335439641036e-16,2015.07.28 17:10,341.6600000000001
596,0.0,0.009999999999999709,2015.07.30 12:05,341.6600000000001
597,0.0,-2.914335439641036e-16,2015.07.30 15:50,343.06000000000006
598,0.0,0.009999999999999709,2015.07.31 12:35,343.06000000000006
599,0.0,-2.914335439641036e-16,2015.07.31 13:30,344.62000000000006
600,0.0,0.009999999999999709,2015.08.04 19:35,344.62000000000006
601,0.0,-2.914335439641036e-16,2015.08.04 20:55,346.0300000000001
602,0.0,0.009999999999999709,2015.08.05 14:30,346.0300000000001
603,0.0,0.01999999999999971,2015.08.05 17:15,346.0300000000001
604,0.0,0.009999999999999709,2015.08.05 19:10,346.4700000000001
605,0.0,-2.914335439641036e-16,2015.08.05 19:10,349.75000000000006
606,0.0,0.009999999999999709,2015.08.12 19:10,349.75000000000006
607,0.0,-2.914335439641036e-16,2015.08.12 19:35,351.00000000000006
608,0.0,0.009999999999999709,2015.08.19 20:55,351.00000000000006
609,0.0,0.01999999999999971,2015.08.19 21:55,351.00000000000006
610,0.0,0.03999999999999971,2015.08.20 00:45,351.00000000000006
611,0.0,0.04999999999999971,2015.08.20 00:55,351.00000000000006
612,0.0,0.02999999999999971,2015.08.20 04:40,352.88000000000005
613,0.0,0.019999999999999712,2015.08.20 04:40,354.08000000000004
614,0.0,0.009999999999999712,2015.08.20 04:40,354.46000000000004
615,0.0,-2.8796409701215e-16,2015.08.20 04:40,352.78000000000003
616,0.0,0.009999999999999712,2015.08.20 12:05,352.78000000000003
617,0.0,-2.8796409701215e-16,2015.08.20 13:05,354.76000000000005
618,0.0,0.009999999999999712,2015.08.21 15:40,354.76000000000005
619,0.0,-2.8796409701215e-16,2015.08.21 15:55,356.25000000000006
620,0.0,0.009999999999999712,2015.09.02 21:35,356.25000000000006
621,0.0,-2.8796409701215e-16,2015.09.02 22:00,357.8500000000001
622,0.0,0.009999999999999712,2015.09.08 12:15,357.8500000000001
623,0.0,0.019999999999999712,2015.09.08 12:25,357.8500000000001
624,0.0,0.009999999999999712,2015.09.08 18:00,359.0300000000001
625,0.0,-2.8796409701215e-16,2015.09.08 18:00,358.1400000000001
626,0.0,0.009999999999999712,2015.09.23 17:10,358.1400000000001
627,0.0,-2.8796409701215e-16,2015.09.23 17:45,359.9900000000001
628,0.0,0.009999999999999712,2015.09.24 17:50,359.9900000000001
629,0.0,-2.8796409701215e-16,2015.09.24 18:35,363.5000000000001
630,0.0,0.009999999999999712,2015.09.29 10:10,363.5000000000001
631,0.0,-2.8796409701215e-16,2015.09.29 10:15,365.16000000000014
632,0.0,0.009999999999999712,2015.10.07 18:10,365.16000000000014
633,0.0,-2.8796409701215e-16,2015.10.07 18:30,366.6800000000001
634,0.0,0.009999999999999712,2015.10.09 15:50,366.6800000000001
635,0.0,-2.8796409701215e-16,2015.10.09 16:05,368.2400000000001
636,0.0,0.009999999999999712,2015.10.13 15:20,368.2400000000001
637,0.0,0.019999999999999712,2015.10.13 15:30,368.2400000000001
638,0.0,0.039999999999999716,2015.10.13 15:40,368.2400000000001
639,0.0,0.029999999999999714,2015.10.13 16:45,368.85000000000014
640,0.0,0.019999999999999712,2015.10.13 16:45,371.67000000000013
641,0.0,-2.8796409701215e-16,2015.10.13 16:45,378.91000000000014
642,0.0,0.009999999999999712,2015.10.26 18:15,378.91000000000014
643,0.0,0.019999999999999712,2015.10.26 20:25,378.91000000000014
644,0.0,0.039999999999999716,2015.10.26 20:45,378.91000000000014
645,0.0,0.04999999999999972,2015.10.26 21:05,378.91000000000014
646,0.0,0.039999999999999716,2015.10.27 04:25,378.13000000000017
647,0.0,0.029999999999999714,2015.10.27 04:25,379.4200000000002
648,0.0,0.019999999999999712,2015.10.27 04:25,381.63000000000017
649,0.0,-2.8796409701215e-16,2015.10.27 04:25,385.52000000000015
650,0.0,0.009999999999999712,2015.10.30 20:00,385.52000000000015
651,0.0,-2.8796409701215e-16,2015.10.30 22:15,387.50000000000017
652,0.0,0.009999999999999712,2015.11.05 16:10,387.50000000000017
653,0.0,-2.8796409701215e-16,2015.11.05 16:25,389.15000000000015
654,0.0,0.009999999999999712,2015.11.06 12:15,389.15000000000015
655,0.0,0.019999999999999712,2015.11.06 13:15,389.15000000000015
656,0.0,0.029999999999999714,2015.11.06 13:30,389.15000000000015
657,0.0,0.039999999999999716,2015.11.06 13:45,389.15000000000015
658,0.0,0.029999999999999714,2015.11.06 15:15,391.69000000000017
659,0.0,0.019999999999999712,2015.11.06 15:15,394.72000000000014
660,0.0,0.009999999999999712,2015.11.06 15:15,395.53000000000014
661,0.0,-2.8796409701215e-16,2015.11.06 15:15,398.67000000000013
662,0.0,0.009999999999999712,2015.11.10 16:20,398.67000000000013
663,0.0,-2.8796409701215e-16,2015.11.10 18:00,400.33000000000015
664,0.0,0.009999999999999712,2015.11.13 21:00,400.33000000000015
665,0.0,-2.8796409701215e-16,2015.11.13 23:40,401.47000000000014
666,0.0,0.009999999999999712,2015.11.17 14:05,401.47000000000014
667,0.0,0.019999999999999712,2015.11.17 15:51,401.47000000000014
668,0.0,0.039999999999999716,2015.11.17 16:00,401.47000000000014
669,0.0,0.04999999999999972,2015.11.17 16:30,401.47000000000014
670,0.0,0.05999999999999972,2015.11.17 17:11,401.47000000000014
671,0.0,0.07999999999999972,2015.11.17 18:11,401.47000000000014
672,0.0,0.08999999999999972,2015.11.17 18:20,401.47000000000014
673,0.0,0.11999999999999972,2015.11.17 18:55,401.47000000000014
674,0.0,0.1399999999999997,2015.11.17 19:00,401.47000000000014
675,0.0,0.1299999999999997,2015.11.17 21:45,401.4300000000001
676,0.0,0.1199999999999997,2015.11.17 21:45,403.8200000000001
677,0.0,0.10999999999999971,2015.11.17 21:45,404.0200000000001
678,0.0,0.09999999999999971,2015.11.17 21:45,402.36000000000007
679,0.0,0.08999999999999972,2015.11.17 21:45,398.95000000000005
680,0.0,0.06999999999999972,2015.11.17 21:45,406.82000000000005
681,0.0,0.04999999999999971,2015.11.17 21:45,410.81000000000006
682,0.0,0.019999999999999712,2015.11.17 21:45,421.6000000000001
683,0.0,-2.8796409701215e-16,2015.11.17 21:45,420.0400000000001
684,0.0,0.009999999999999712,2015.11.18 21:05,420.0400000000001
685,0.0,-2.8796409701215e-16,2015.11.18 21:30,421.75000000000006
686,0.0,0.009999999999999712,2015.11.24 14:30,421.75000000000006
687,0.0,0.019999999999999712,2015.11.24 14:56,421.75000000000006
688,0.0,0.04999999999999971,2015.11.24 15:25,421.75000000000006
689,0.0,0.05999999999999971,2015.11.24 16:05,421.75000000000006
690,0.0,0.06999999999999972,2015.11.24 18:35,421.75000000000006
691,0.0,0.07999999999999971,2015.11.24 18:40,421.75000000000006
692,0.0,0.0899999999999997,2015.11.24 18:45,421.75000000000006
693,0.0,0.0999999999999997,2015.11.24 18:50,421.75000000000006
694,0.0,0.1099999999999997,2015.11.24 18:55,421.75000000000006
695,0.0,0.11999999999999969,2015.11.24 19:16,421.75000000000006
696,0.0,0.1099999999999997,2015.11.24 23:35,418.11000000000007
697,0.0,0.0999999999999997,2015.11.24 23:35,417.2800000000001
698,0.0,0.0899999999999997,2015.11.24 23:35,418.06000000000006
699,0.0,0.07999999999999971,2015.11.24 23:35,419.89000000000004
700,0.0,0.06999999999999972,2015.11.24 23:35,422.35
701,0.0,0.05999999999999971,2015.11.24 23:35,425.14000000000004
702,0.0,0.04999999999999971,2015.11.24 23:35,428.57000000000005
703,0.0,0.03999999999999971,2015.11.24 23:35,432.19000000000005
704,0.0,0.029999999999999707,2015.11.24 23:35,435.15000000000003
705,0.0,-2.914335439641036e-16,2015.11.24 23:35,436.79
706,0.0,0.009999999999999709,2015.12.02 18:30,436.79
707,0.0,0.01999999999999971,2015.12.02 19:15,436.79
708,0.0,0.029999999999999707,2015.12.02 19:20,436.79
709,0.0,0.04999999999999971,2015.12.02 19:50,436.79
710,0.0,0.05999999999999971,2015.12.02 20:20,436.79
711,0.0,0.06999999999999972,2015.12.02 20:55,436.79
712,0.0,0.08999999999999972,2015.12.02 21:30,436.79
713,0.0,0.13999999999999974,2015.12.02 21:50,436.79
714,0.0,0.11999999999999973,2015.12.03 05:45,436.59000000000003
715,0.0,0.09999999999999973,2015.12.03 05:45,425.82000000000005
716,0.0,0.08999999999999973,2015.12.03 05:45,416.77000000000004
717,0.0,0.07999999999999974,2015.12.03 05:45,414.03000000000003
718,0.0,0.029999999999999735,2015.12.03 05:45,417.82000000000005
719,0.0,0.019999999999999733,2015.12.03 05:45,409.43000000000006
720,0.0,0.009999999999999733,2015.12.03 05:45,396.08000000000004
721,0.0,-2.671474153004283e-16,2015.12.03 05:45,391.86
722,0.0,0.009999999999999733,2015.12.03 19:45,391.86
723,0.0,0.019999999999999733,2015.12.03 21:25,391.86
724,0.0,0.03999999999999973,2015.12.03 21:35,391.86
725,0.0,0.04999999999999973,2015.12.03 22:00,391.86
726,0.0,0.029999999999999732,2015.12.03 22:45,398.14
727,0.0,0.019999999999999733,2015.12.03 22:45,405.52
728,0.0,0.009999999999999733,2015.12.03 22:45,407.15
729,0.0,-2.671474153004283e-16,2015.12.03 22:45,404.92999999999995
730,0.0,0.009999999999999733,2015.12.08 12:15,404.92999999999995
731,0.0,-2.671474153004283e-16,2015.12.08 13:15,406.44999999999993
732,0.0,0.009999999999999733,2015.12.08 15:35,406.44999999999993
733,0.0,-2.671474153004283e-16,2015.12.08 16:25,407.9799999999999
734,0.0,0.009999999999999733,2015.12.14 14:30,407.9799999999999
735,0.0,-2.671474153004283e-16,2015.12.14 14:40,409.5399999999999
736,0.0,0.009999999999999733,2015.12.16 19:20,409.5399999999999
737,0.0,-2.671474153004283e-16,2015.12.16 19:30,410.75999999999993
738,0.0,0.009999999999999733,2015.12.22 16:35,410.75999999999993
739,0.0,0.029999999999999735,2015.12.22 18:20,410.75999999999993
740,0.0,0.03999999999999974,2015.12.22 18:25,410.75999999999993
741,0.0,0.04999999999999974,2015.12.22 18:35,410.75999999999993
742,0.0,0.05999999999999974,2015.12.22 19:05,410.75999999999993
743,0.0,0.04999999999999974,2015.12.22 23:10,413.22999999999996
744,0.0,0.03999999999999974,2015.12.22 23:10,410.73999999999995
745,0.0,0.029999999999999735,2015.12.22 23:10,413.5799999999999
746,0.0,0.019999999999999733,2015.12.22 23:10,414.5999999999999
747,0.0,-2.671474153004283e-16,2015.12.22 23:10,415.9299999999999
748,0.0,0.009999999999999733,2015.12.29 14:30,415.9299999999999
749,0.0,-2.671474153004283e-16,2015.12.29 14:50,417.1499999999999
750,0.0,0.009999999999999733,2016.01.07 05:40,417.1499999999999
751,0.0,-2.671474153004283e-16,2016.01.07 09:30,418.5999999999999
752,0.0,0.009999999999999733,2016.01.07 14:20,418.5999999999999
753,0.0,-2.671474153004283e-16,2016.01.07 14:55,420.25999999999993
754,0.0,0.009999999999999733,2016.01.15 18:25,420.25999999999993
755,0.0,-2.671474153004283e-16,2016.01.15 18:30,421.4599999999999
756,0.0,0.009999999999999733,2016.01.21 19:00,421.4599999999999
757,0.0,0.019999999999999733,2016.01.21 19:20,421.4599999999999
758,0.0,0.029999999999999735,2016.01.21 19:30,421.4599999999999
759,0.0,0.019999999999999733,2016.01.21 20:30,424.62999999999994
760,0.0,0.009999999999999733,2016.01.21 20:30,428.84999999999997
761,0.0,-2.671474153004283e-16,2016.01.21 20:30,430.14
762,0.0,0.009999999999999733,2016.01.22 14:30,430.14
763,0.0,0.019999999999999733,2016.01.22 15:30,430.14
764,0.0,0.029999999999999735,2016.01.22 16:25,430.14
765,0.0,0.03999999999999974,2016.01.22 17:05,430.14
766,0.0,0.04999999999999974,2016.01.22 17:20,430.14
767,0.0,0.03999999999999974,2016.01.22 19:05,435.68
768,0.0,0.029999999999999735,2016.01.22 19:05,434.55
769,0.0,0.019999999999999733,2016.01.22 19:05,437.88
770,0.0,0.009999999999999733,2016.01.22 19:05,441.27
771,0.0,-2.671474153004283e-16,2016.01.22 19:05,446.31
772,0.0,0.009999999999999733,2016.01.26 17:45,446.31
773,0.0,-2.671474153004283e-16,2016.01.26 18:25,447.86
774,0.0,0.009999999999999733,2016.02.01 21:30,447.86
775,0.0,0.019999999999999733,2016.02.01 22:00,447.86
776,0.0,0.009999999999999733,2016.02.02 05:45,448.52000000000004
777,0.0,-2.671474153004283e-16,2016.02.02 05:45,450.95000000000005
778,0.0,0.009999999999999733,2016.02.04 18:55,450.95000000000005
779,0.0,-2.671474153004283e-16,2016.02.04 19:40,453.82000000000005
780,0.0,0.009999999999999733,2016.02.05 11:15,453.82000000000005
781,0.0,0.019999999999999733,2016.02.05 13:00,453.82000000000005
782,0.0,0.009999999999999733,2016.02.05 14:20,454.11000000000007
783,0.0,-2.671474153004283e-16,2016.02.05 14:20,456.9000000000001
784,0.0,0.009999999999999733,2016.02.08 17:20,456.9000000000001
785,0.0,-2.671474153004283e-16,2016.02.08 17:35,458.1400000000001
786,0.0,0.009999999999999733,2016.02.09 15:25,458.1400000000001
787,0.0,0.019999999999999733,2016.02.09 15:35,458.1400000000001
788,0.0,0.029999999999999735,2016.02.09 15:40,458.1400000000001
789,0.0,0.03999999999999974,2016.02.09 15:50,458.1400000000001
790,0.0,0.04999999999999974,2016.02.09 15:55,458.1400000000001
791,0.0,0.05999999999999974,2016.02.09 16:00,458.1400000000001
792,0.0,0.06999999999999974,2016.02.09 17:35,458.1400000000001
793,0.0,0.05999999999999974,2016.02.09 18:15,465.1000000000001
794,0.0,0.04999999999999974,2016.02.09 18:15,462.30000000000007
795,0.0,0.03999999999999974,2016.02.09 18:15,462.95000000000005
796,0.0,0.029999999999999735,2016.02.09 18:15,465.14000000000004
797,0.0,0.019999999999999733,2016.02.09 18:15,470.78000000000003
798,0.0,0.009999999999999733,2016.02.09 18:15,476.53000000000003
799,0.0,-2.671474153004283e-16,2016.02.09 18:15,480.96000000000004
800,0.0,0.009999999999999733,2016.02.23 18:50,480.96000000000004
801,0.0,0.019999999999999733,2016.02.23 18:55,480.96000000000004
802,0.0,0.03999999999999973,2016.02.23 19:05,480.96000000000004
803,0.0,0.04999999999999973,2016.02.23 19:15,480.96000000000004
804,0.0,0.06999999999999973,2016.02.23 19:45,480.96000000000004
805,0.0,0.07999999999999972,2016.02.23 20:21,480.96000000000004
806,0.0,0.08999999999999972,2016.02.24 02:00,480.96000000000004
807,0.0,0.10999999999999972,2016.02.24 02:10,480.96000000000004
808,0.0,0.11999999999999972,2016.02.24 04:15,480.96000000000004
809,0.0,0.09999999999999971,2016.02.24 08:35,473.43000000000006
810,0.0,0.08999999999999972,2016.02.24 08:35,476.24000000000007
811,0.0,0.07999999999999972,2016.02.24 08:35,471.02000000000004
812,0.0,0.06999999999999973,2016.02.24 08:35,470.78000000000003
813,0.0,0.05999999999999973,2016.02.24 08:35,462.94000000000005
814,0.0,0.049999999999999725,2016.02.24 08:35,461.01000000000005
815,0.0,0.029999999999999725,2016.02.24 08:35,464.79
816,0.0,0.009999999999999724,2016.02.24 08:35,462.25
817,0.0,-2.7582103268031233e-16,2016.02.24 08:35,461.41
818,0.0,0.009999999999999724,2016.02.24 17:00,461.41
819,0.0,0.019999999999999726,2016.02.24 17:30,461.41
820,0.0,0.02999999999999973,2016.02.24 17:35,461.41
821,0.0,0.03999999999999973,2016.02.24 18:00,461.41
822,0.0,0.04999999999999973,2016.02.24 18:20,461.41
823,0.0,0.059999999999999734,2016.02.24 19:20,461.41
824,0.0,0.06999999999999973,2016.02.24 19:45,461.41
825,0.0,0.07999999999999972,2016.02.24 20:01,461.41
826,0.0,0.06999999999999973,2016.02.24 22:20,465.36
827,0.0,0.05999999999999973,2016.02.24 22:20,469.18
828,0.0,0.049999999999999725,2016.02.24 22:20,472.32
829,0.0,0.03999999999999972,2016.02.24 22:20,473.56
830,0.0,0.02999999999999972,2016.02.24 22:20,474.34
831,0.0,0.01999999999999972,2016.02.24 22:20,472.81
832,0.0,0.00999999999999972,2016.02.24 22:20,474.92
833,0.0,-2.8102520310824275e-16,2016.02.24 22:20,479.14000000000004
834,0.0,0.00999999999999972,2016.03.01 12:50,479.14000000000004
835,0.0,-2.8102520310824275e-16,2016.03.01 13:00,480.57000000000005
836,0.0,0.00999999999999972,2016.03.04 21:45,480.57000000000005
837,0.0,-2.8102520310824275e-16,2016.03.04 23:10,482.12000000000006
838,0.0,0.00999999999999972,2016.03.10 21:15,482.12000000000006
839,0.0,-2.8102520310824275e-16,2016.03.10 22:15,483.44000000000005
840,0.0,0.00999999999999972,2016.03.15 08:10,483.44000000000005
841,0.0,-2.8102520310824275e-16,2016.03.15 09:40,484.80000000000007
842,0.0,0.00999999999999972,2016.03.15 12:30,484.80000000000007
843,0.0,0.01999999999999972,2016.03.15 15:00,484.80000000000007
844,0.0,0.02999999999999972,2016.03.15 15:15,484.80000000000007
845,0.0,0.049999999999999725,2016.03.15 17:00,484.80000000000007
846,0.0,0.05999999999999973,2016.03.15 17:05,484.80000000000007
847,0.0,0.06999999999999973,2016.03.15 19:00,484.80000000000007
848,0.0,0.07999999999999972,2016.03.15 20:25,484.80000000000007
